1TM1_E_I;YI61A;YI42A;COR;Pr/PI;Pr/PI;7.92E-11;7.92E-11;2E-12;2E-12;10065709;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;3200000;3200000;5600000;5600000;0.000256;0.000256;0.0000106;0.0000106;;;;;;SFFL;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;YI61G;YI42G;COR;Pr/PI;Pr/PI;0.0000000054;0.0000000054;2E-12;2E-12;10065709;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;3500000;3500000;5600000;5600000;0.0188;0.0188;0.0000106;0.0000106;;;;;;SFFL;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;RI65A;RI46A;INT;Pr/PI;Pr/PI;3.62E-10;3.62E-10;2E-12;2E-12;10065709;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;960000;960000;3100000;3100000;0.000347;0.000347;0.0000061;0.0000061;;;;;;SFFL;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;RI67A;RI48A;SUP;Pr/PI;Pr/PI;2.78E-10;2.78E-10;2E-12;2E-12;10065709;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;1130000;1130000;3100000;3100000;0.000315;0.000315;0.0000061;0.0000061;;;;;;SFFL;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;RI67C;RI48C;SUP;Pr/PI;Pr/PI;4.71E-10;4.71E-10;2E-12;2E-12;10065709;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;640000;640000;3100000;3100000;0.000303;0.000303;0.0000061;0.0000061;;;;;;SFFL;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;RI67A,RI65A;RI48A,RI46A;SUP,INT;Pr/PI;Pr/PI;0.0000000101;0.0000000101;2E-12;2E-12;10065709;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;780000;780000;5600000;5600000;0.00792;0.00792;0.0000106;0.0000106;;;;;;SFFL;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;TI58D;TI39D;COR;Pr/PI;Pr/PI;2.42E-11;2.42E-11;7E-13;7E-13;7947796;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);1400000;1400000;5500000;5500000;0.000034;0.000034;0.0000039;0.0000039;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;TI58A;TI39A;COR;Pr/PI;Pr/PI;5.38E-11;5.38E-11;7E-13;7E-13;7947796;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);3800000;3800000;5500000;5500000;0.000206;0.000206;0.0000039;0.0000039;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;EI60A;EI41A;COR;Pr/PI;Pr/PI;9.75E-11;9.75E-11;7E-13;7E-13;7947796;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;TI58A,EI60A;TI39A,EI41A;COR,COR;Pr/PI;Pr/PI;2.14E-10;2.14E-10;7E-13;7E-13;7947796;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;TI58D,EI60A;TI39D,EI41A;COR,COR;Pr/PI;Pr/PI;2.5E-12;2.5E-12;7E-13;7E-13;7947796;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);4300000;4300000;5500000;5500000;0.0000107;0.0000107;0.0000039;0.0000039;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;VI70A;VI51A;INT;Pr/PI;Pr/PI;7.3E-13;7.3E-13;7E-13;7E-13;7947796;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);4600000;4600000;5500000;5500000;0.0000034;0.0000034;0.0000039;0.0000039;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1Y1K_E_I;AI58T;AI39T;COR;Pr/PI;Pr/PI;3E-12;3E-12;3E-10;3E-10;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1Y33_E_I;PI58T;PI39T;COR;Pr/PI;Pr/PI;3E-12;3E-12;0.0000000017;0.0000000017;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1Y34_E_I;AI60E;AI41E;COR;Pr/PI;Pr/PI;3E-12;3E-12;5.2E-10;5.2E-10;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1Y3B_E_I;SI60E;SI41E;COR;Pr/PI;Pr/PI;3E-12;3E-12;3.1E-10;3.1E-10;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1Y4A_E_I;SI60E,RI59M;SI40E,RI39M;COR,COR;Pr/PI;Pr/PI;3E-12;3E-12;0.0000000012;0.0000000012;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1Y3C_E_I;AI62R;AI43R;INT;Pr/PI;Pr/PI;3E-12;3E-12;2.5E-11;2.5E-11;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1Y48_E_I;AI65R;AI46R;INT;Pr/PI;Pr/PI;3E-12;3E-12;0.0000000017;0.0000000017;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1Y3D_E_I;AI67R;AI48R;INT;Pr/PI;Pr/PI;3E-12;3E-12;5.6E-10;5.6E-10;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;TI58A;TI39A;COR;Pr/PI;Pr/PI;3E-10;3E-10;3E-12;3E-12;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;TI58P;TI39P;COR;Pr/PI;Pr/PI;0.0000000017;0.0000000017;3E-12;3E-12;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;EI60A;EI41A;COR;Pr/PI;Pr/PI;5.2E-10;5.2E-10;3E-12;3E-12;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;EI60S;EI41S;COR;Pr/PI;Pr/PI;3.1E-10;3.1E-10;3E-12;3E-12;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;EI60S,MI59R;EI41S,MI40R;COR,COR;Pr/PI;Pr/PI;0.0000000012;0.0000000012;3E-12;3E-12;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;RI62A;RI43A;RIM;Pr/PI;Pr/PI;2.5E-11;2.5E-11;3E-12;3E-12;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;RI65A;RI46A;INT;Pr/PI;Pr/PI;0.0000000017;0.0000000017;3E-12;3E-12;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;RI67A;RI48A;SUP;Pr/PI;Pr/PI;5.6E-10;5.6E-10;3E-12;3E-12;15865427;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM4_E_I;GI59M;GI40M;COR;Pr/PI;Pr/PI;3E-12;3E-12;1.3E-10;1.3E-10;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM5_E_I;AI59M;AI40M;COR;Pr/PI;Pr/PI;3E-12;3E-12;1.7E-11;1.7E-11;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM3_E_I;KI59M;KI40M;COR;Pr/PI;Pr/PI;3E-12;3E-12;1.9E-11;1.9E-11;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM7_E_I;YI59M;YI40M;COR;Pr/PI;Pr/PI;3E-12;3E-12;3.3E-12;3.3E-12;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TMG_E_I;FI59M;FI40M;COR;Pr/PI;Pr/PI;3E-12;3E-12;1.7E-11;1.7E-11;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TO1_E_I;AI61Y;AI42Y;COR;Pr/PI;Pr/PI;3E-12;3E-12;4.6E-10;4.6E-10;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;Crystal;structure;is;one;of;the;mutants;in;the;paper.;This;mutant;is;taken;as;'wild-type',,;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;MI59G;MI40G;COR;Pr/PI;Pr/PI;1.3E-10;1.3E-10;3E-12;3E-12;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;MI59A;MI40A;COR;Pr/PI;Pr/PI;1.7E-11;1.7E-11;3E-12;3E-12;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;MI59K;MI40K;COR;Pr/PI;Pr/PI;1.9E-11;1.9E-11;3E-12;3E-12;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;MI59Y;MI40Y;COR;Pr/PI;Pr/PI;3.3E-12;3.3E-12;3E-12;3E-12;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;MI59F;MI40F;COR;Pr/PI;Pr/PI;1.7E-11;1.7E-11;3E-12;3E-12;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1TM1_E_I;YI61A;YI42A;COR;Pr/PI;Pr/PI;4.6E-10;4.6E-10;3E-12;3E-12;15504027;Subtilisin;BPN;Chymotrypsin;inhibitor;2;298(assumed);;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73E;MI67E;COR;Pr/PI;Pr/PI;6.9E-11;6.9E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;1900000;1900000;6500000;6500000;0.00011;0.00011;0.00009;0.00009;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73D;MI67D;COR;Pr/PI;Pr/PI;6.4E-11;6.4E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;1800000;1800000;6500000;6500000;0.00026;0.00026;0.00009;0.00009;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73H;MI67H;COR;Pr/PI;Pr/PI;2.6E-11;2.6E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;4400000;4400000;6500000;6500000;0.00041;0.00041;0.00009;0.00009;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73K;MI67K;COR;Pr/PI;Pr/PI;1.8E-11;1.8E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73R;MI67R;COR;Pr/PI;Pr/PI;1.8E-11;1.8E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;;;;;;;;;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73G;MI67G;COR;Pr/PI;Pr/PI;2.3E-11;2.3E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;4500000;4500000;6500000;6500000;0.00013;0.00013;0.00009;0.00009;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73A;MI67A;COR;Pr/PI;Pr/PI;2.6E-11;2.6E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;3700000;3700000;6500000;6500000;0.00014;0.00014;0.00009;0.00009;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73L;MI67L;COR;Pr/PI;Pr/PI;1.2E-11;1.2E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;4200000;4200000;6500000;6500000;0.00021;0.00021;0.00009;0.00009;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73V;MI67V;COR;Pr/PI;Pr/PI;6E-11;6E-11;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;5400000;5400000;6500000;6500000;0.00035;0.00035;0.00009;0.00009;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2SIC_E_I;MI73I;MI67I;COR;Pr/PI;Pr/PI;2.7E-10;2.7E-10;1.8E-11;1.8E-11;8276767;Subtilisin;BPN;Streptomyces;subtilisin;inhibitor;298;6200000;6200000;6500000;6500000;0.0017;0.0017;0.00009;0.00009;;;;;;IASP;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;IA5A;IA5A;COR;;1IAR_A_B;0.00000000117;0.00000000117;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;12000000;12000000;13000000;13000000;0.014;0.014;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;IA5R;IA5R;COR;;1IAR_A_B;6.21E-10;6.21E-10;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;14000000;14000000;13000000;13000000;0.0087;0.0087;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;TA6A;TA6A;SUP;;1IAR_A_B;1.36E-10;1.36E-10;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;14000000;14000000;13000000;13000000;0.0019;0.0019;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;TA6D;TA6D;SUP;;1IAR_A_B;0.0000000017;0.0000000017;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;8800000;8800000;13000000;13000000;0.015;0.015;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;QA8A;QA8A;RIM;;1IAR_A_B;1.56E-10;1.56E-10;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;16000000;16000000;13000000;13000000;0.0025;0.0025;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;QA8R;QA8R;RIM;;1IAR_A_B;1.73E-10;1.73E-10;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;11000000;11000000;13000000;13000000;0.0019;0.0019;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;EA9Q;EA9Q;COR;;1IAR_A_B;0.000000031;0.000000031;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;8700000;8700000;13000000;13000000;0.27;0.27;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;EA9K;EA9K;COR;;1IAR_A_B;n.b;1;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;;;;;;;;;;;;;;SPR;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;EA9A;EA9A;COR;;1IAR_A_B;n.b;1;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;;;;;;;;;;;;;;SPR;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;IA11A;IA11A;INT;;1IAR_A_B;1.82E-10;1.82E-10;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;11000000;11000000;13000000;13000000;0.002;0.002;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1IAR_A_B;KA12S;KA12S;COR;;1IAR_A_B;1.58E-10;1.58E-10;1.62E-10;1.62E-10;9050834;Interleukin-4;Interleukin-4;receptor;298;12000000;12000000;13000000;13000000;0.0019;0.0019;0.0021;0.0021;;;;;;SPR;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
